session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
99iosefo,2,a1q00v4p,10,portfolio,ComprehensionMarket,1789367305,1,0,0
99iosefo,14,oe31za5u,10,portfolio,ComprehensionMarket,1789367306,1,0,0
99iosefo,20,m8xnbw73,11,portfolio,InstructionsBeliefs,1789367307,1,0,0
99iosefo,5,i42igenv,11,portfolio,InstructionsBeliefs,1789367309,1,0,0
99iosefo,9,o60mnzij,12,portfolio,PageBeliefExpNoExp,1789367309,1,0,0
99iosefo,6,2nkc141x,11,portfolio,InstructionsBeliefs,1789367311,1,0,0
99iosefo,18,ebzeqzcf,11,portfolio,InstructionsBeliefs,1789367312,1,0,0
99iosefo,8,a6q31ex7,10,portfolio,ComprehensionMarket,1789367319,1,0,0
99iosefo,16,3p6ks3hb,11,portfolio,InstructionsBeliefs,1789367321,1,0,0
99iosefo,3,rucumqi6,12,portfolio,PageBeliefExpNoExp,1789367324,1,0,0
99iosefo,22,rbyuqaqn,11,portfolio,InstructionsBeliefs,1789367324,1,0,0
99iosefo,9,o60mnzij,13,portfolio,PageOtherBeliefExpNoExp,1789367325,1,0,0
99iosefo,1,cfn8fv6w,10,portfolio,ComprehensionMarket,1789367329,1,0,0
99iosefo,23,3pb269ab,13,portfolio,PageOtherBeliefExpNoExp,1789367330,1,0,0
99iosefo,11,zrywj9fx,14,portfolio,TradingRulesExp,1789367336,1,0,0
99iosefo,21,an9ihpoe,12,portfolio,PageBeliefExpNoExp,1789367338,1,0,0
99iosefo,9,o60mnzij,14,portfolio,TradingRulesExp,1789367342,1,0,0
99iosefo,2,a1q00v4p,11,portfolio,InstructionsBeliefs,1789367346,1,0,0
99iosefo,7,oqud1wxk,10,portfolio,ComprehensionMarket,1789367347,1,0,0
99iosefo,4,lbzqe7lh,9,portfolio,InstructionsMarket,1789367347,1,0,0
99iosefo,15,v86y9zyn,9,portfolio,InstructionsMarket,1789367351,1,0,0
99iosefo,12,i44g0thi,11,portfolio,InstructionsBeliefs,1789367354,1,0,0
99iosefo,13,s9ryf5kv,12,portfolio,PageBeliefExpNoExp,1789367354,1,0,0
99iosefo,24,ewpd3m8q,10,portfolio,ComprehensionMarket,1789367355,1,0,0
99iosefo,23,3pb269ab,14,portfolio,TradingRulesExp,1789367366,1,0,0
99iosefo,15,v86y9zyn,10,portfolio,ComprehensionMarket,1789367367,1,0,0
99iosefo,17,y5kgtmfb,12,portfolio,PageBeliefExpNoExp,1789367367,1,0,0
99iosefo,3,rucumqi6,13,portfolio,PageOtherBeliefExpNoExp,1789367367,1,0,0
99iosefo,19,pb6d6kev,12,portfolio,PageBeliefExpNoExp,1789367368,1,0,0
99iosefo,14,oe31za5u,11,portfolio,InstructionsBeliefs,1789367368,1,0,0
99iosefo,4,lbzqe7lh,10,portfolio,ComprehensionMarket,1789367373,1,0,0
99iosefo,20,m8xnbw73,12,portfolio,PageBeliefExpNoExp,1789367375,1,0,0
99iosefo,8,a6q31ex7,11,portfolio,InstructionsBeliefs,1789367377,1,0,0
99iosefo,3,rucumqi6,14,portfolio,TradingRulesExp,1789367379,1,0,0
99iosefo,16,3p6ks3hb,12,portfolio,PageBeliefExpNoExp,1789367380,1,0,0
99iosefo,13,s9ryf5kv,13,portfolio,PageOtherBeliefExpNoExp,1789367384,1,0,0
99iosefo,25,0tv7bd9u,11,portfolio,InstructionsBeliefs,1789367391,1,0,0
99iosefo,15,v86y9zyn,11,portfolio,InstructionsBeliefs,1789367394,1,0,0
99iosefo,6,2nkc141x,12,portfolio,PageBeliefExpNoExp,1789367395,1,0,0
99iosefo,17,y5kgtmfb,13,portfolio,PageOtherBeliefExpNoExp,1789367402,1,0,0
99iosefo,21,an9ihpoe,13,portfolio,PageOtherBeliefExpNoExp,1789367404,1,0,0
